Date,AAPL,MSFT,NVDA,TSLA,^GSPC
2022-03-30,174.17628479003906,303.6205139160156,27.639677047729492,364.663330078125,4602.4501953125
2022-03-31,171.0802001953125,298.2515563964844,27.23641014099121,359.20001220703125,4530.41015625
2022-04-01,170.78627014160156,299.3253479003906,26.663450241088867,361.5299987792969,4545.85986328125
2022-04-04,174.83277893066406,304.6942443847656,27.310277938842773,381.8166809082031,4582.64013671875
2022-04-05,171.52110290527344,300.7377624511719,25.883872985839844,363.7533264160156,4525.1201171875
2022-04-06,168.3563690185547,289.7289733886719,24.362640380859375,348.586669921875,4481.14990234375
2022-04-07,168.66009521484375,291.5379638671875,24.16400146484375,352.4200134277344,4500.2099609375
2022-04-08,166.65155029296875,287.2815856933594,23.076984405517578,341.8299865722656,4488.27978515625
2022-04-11,162.3992919921875,275.9535827636719,21.877168655395508,325.30999755859375,4412.52978515625
2022-04-12,164.27069091796875,272.85797119140625,21.464920043945312,328.98333740234375,4397.4501953125
2022-04-13,166.95526123046875,278.23651123046875,22.16265106201172,340.7900085449219,4446.58984375
2022-04-14,161.94859313964844,270.70068359375,21.21936798095703,328.3333435058594,4392.58984375
2022-04-18,161.7330322265625,271.3681640625,21.74341583251953,334.7633361816406,4391.68994140625
2022-04-19,164.01593017578125,275.9922180175781,22.157663345336914,342.7166748046875,4462.2099609375
2022-04-20,163.849365234375,277.0176696777344,21.442964553833008,325.73333740234375,4459.4501953125
2022-04-21,163.05572509765625,271.64874267578125,20.146320343017578,336.260009765625,4393.66015625
2022-04-22,158.5193634033203,265.0898742675781,19.479534149169922,335.01666259765625,4271.77978515625
2022-04-25,159.58731079101562,271.5616760253906,19.86583137512207,332.67333984375,4296.1201171875
2022-04-26,153.63018798828125,261.4043273925781,18.75385284423828,292.1400146484375,4175.2001953125
2022-04-27,153.40487670898438,273.98016357421875,18.381532669067383,293.836669921875,4183.9599609375
2022-04-28,160.33193969726562,280.1809997558594,19.746049880981445,292.5033264160156,4287.5
2022-04-29,154.46302795410156,268.466064453125,18.513296127319336,290.2533264160156,4131.93017578125
2022-05-02,154.76678466796875,275.18939208984375,19.497501373291016,300.9800109863281,4155.3798828125
2022-05-03,156.25601196289062,272.5870666503906,19.566373825073242,303.0833435058594,4175.47998046875
