Date,AAPL,MSFT,NVDA,TSLA,^GSPC
2025-12-03,43538700,34615100,165138000,87483000,4736780000
2025-12-04,43989100,22318200,167364900,71906500,4872440000
2025-12-05,47265800,22608700,143971100,56427500,4944560000
2025-12-08,38211800,21965900,204378100,69165800,4757130000
2025-12-09,32193300,14696100,144719700,62367400,4508050000
2025-12-10,33038300,35756200,162785400,63257500,5526570000
2025-12-11,33248000,24669200,182136600,55979500,5021060000
2025-12-12,39532900,21248100,204274900,95656700,4910160000
2025-12-15,50409100,23727700,164775600,114542200,4975600000
2025-12-16,37648600,20705600,148588100,107608100,4983180000
2025-12-17,50138700,24527200,222775500,106490400,5122120000
2025-12-18,51630700,28573500,176096000,95168400,5101190000
2025-12-19,144632000,70836100,324925900,103305400,8554470000
2025-12-22,36571800,16963000,129064400,86916100,4465030000
2025-12-23,29642000,14683600,174873600,58223600,3820560000
2025-12-24,17910600,5855900,65528500,41285400,1798270000
2025-12-26,21521800,8842200,139740300,58780700,2586550000
2025-12-29,23715200,10893400,120006100,66263000,3541750000
2025-12-30,22139600,13944500,97687300,59238500,3309930000
2025-12-31,27293600,15601600,120100500,49078000,3261830000
2026-01-02,37838100,25571600,148240500,85535400,4184120000
2026-01-05,45647200,25250300,183529700,67940800,5771930000
2026-01-06,52352100,23037700,176862600,89093800,5509680000
2026-01-07,48309800,25564200,153543200,59828800,5214480000
2026-01-08,50419300,18162600,172457000,57041100,5333200000
2026-01-09,39997000,18491000,131327500,67331500,5163900000
2026-01-12,45263800,23519900,137968500,61649600,5019040000
2026-01-13,45730800,28545800,160128900,53719200,5091730000
2026-01-14,40019400,28184300,159586100,57259500,5530830000
2026-01-15,39388600,23225800,206188600,49465800,5114050000
2026-01-16,72142800,34246700,187967200,60220600,5356550000
2026-01-20,80267500,26130000,223345300,63187300,5769500000
2026-01-21,54641700,37980500,200381000,68124000,5835520000
2026-01-22,39708300,25349400,139636600,71546700,5307580000
2026-01-23,41689000,38000200,142748100,56771400,4871930000
2026-01-26,55969200,29291200,124799600,49397400,4968050000
2026-01-27,49648300,29213900,143711600,37733100,5331720000
2026-01-28,41288000,36875400,148552700,54857400,5507670000
2026-01-29,67253000,128855300,171764400,81686100,6877780000
2026-01-30,92443400,58566800,179489500,82626100,6697340000
2026-02-02,73913400,42219900,165794100,58739500,5772050000
2026-02-03,64394700,61424100,204019600,56886500,7017660000
2026-02-04,90545700,45012400,207014100,74606900,7475750000
2026-02-05,52977400,66289200,206312900,72819800,6989120000
2026-02-06,50453400,53515300,231346200,62677100,6283680000
2026-02-09,44623400,45480500,196387400,54484300,5650260000
2026-02-10,34376900,44857900,136764800,64450200,5595950000
2026-02-11,51931300,42491000,144192700,57362000,6175510000
2026-02-12,81077200,40802400,189932500,61933400,7118700000
2026-02-13,56290700,34091600,161888000,51434100,5718360000
2026-02-17,58469100,32078800,162276900,59678800,5418480000
2026-02-18,34203300,23223400,164749100,45921400,5098160000
2026-02-19,30845300,28234000,126554500,51019600,5151690000
2026-02-20,42070500,34015200,178422300,57912200,5432480000
2026-02-23,37308200,43238300,171584800,69680000,5638350000
2026-02-24,47014600,33884700,175123600,58579500,5266090000
2026-02-25,33714300,43625500,250637100,54809700,5328060000
2026-02-26,32345100,34405900,360807900,53602500,5889550000
2026-02-27,72366500,51367200,311636500,56890100,6665660000
2026-03-02,41827900,35474900,209095300,55088300,6079080000
2026-03-03,38568900,38199200,178099400,62617300,6442080000
2026-03-04,39803100,35808000,177731200,68305500,5252170000
2026-03-05,49658600,39001300,198779700,51925900,5989300000
2026-03-06,41120000,31123900,189021900,64054600,5793120000
2026-03-09,38218500,30131900,177213600,67018900,6709410000
2026-03-10,30590800,31706400,179118500,59258700,5944950000
2026-03-11,26218900,25512100,145280400,62559900,5511090000
2026-03-12,40794000,27263900,155762700,60973800,6292170000
2026-03-13,36930000,26848000,160988400,58504100,5337120000
2026-03-16,32074200,27733700,217307400,58068300,5176290000
2026-03-17,32361600,26228300,182497800,46890500,5063390000
2026-03-18,35757900,25908500,156683100,50853100,5275480000
2026-03-19,34864100,25138800,170968500,67078300,5973390000
2026-03-20,88331100,50853200,241323500,78628600,10025820000
2026-03-23,40546100,29680100,182836300,74606000,6020650000
2026-03-24,45152300,42733600,147667800,60004900,5278580000
2026-03-25,28476700,31181200,162602100,55157300,4936720000
2026-03-26,41796700,36836600,186152200,55522900,4845560000
2026-03-27,47900000,37883400,196212700,62065700,5303490000
2026-03-30,39446200,44797000,185627000,67954400,5458640000
2026-03-31,49598100,45244400,226181300,75534900,6396100000
2026-04-01,40059400,29417200,168132000,58683800,5637260000
2026-04-02,31289400,24099100,143143200,83031200,4740740000
2026-04-06,29329900,16146600,107564300,77697600,3906440000
2026-04-07,62148000,21443300,132534900,74515400,4555680000
2026-04-08,41032800,33064800,147732700,78838600,5904880000
2026-04-09,28121600,30435300,116428500,62164000,4912410000
2026-04-10,31291500,28111100,160459500,51336000,4393220000
2026-04-13,36234700,35745800,133648200,53617500,4785840000
2026-04-14,48370700,37504500,161307000,59979600,5032380000
2026-04-15,49913500,45063400,185338400,113810400,5278610000
2026-04-16,43323100,41642400,134012900,63515100,5173650000
2026-04-17,61314800,47812100,159843200,90388400,6145300000
